1.0060649,0.014371875,0.005587555,0.025805015,0.022148786,1.0060744,23.919035,19.85625,22.650005,1.006158,-22.650002,-0.0034758127,-19.85625,0.03416884,0.013689824,7.687502,7.6875315,30.12131,7.6875005,21.292448,7.687513,7.753053,19.856255,0.026249228
1.0052111,0.014808168,0.0055125165,0.029818857,0.02646262,1.0052207,23.913015,19.9125,22.650005,1.0053107,-22.650002,-0.0033538546,-19.9125,0.037122015,0.014147167,7.6687517,7.668795,30.15842,7.6687503,21.338167,7.668763,7.7343507,19.912504,0.026249228
1.005516,0.014086188,0.0035672814,0.019252952,0.013600771,1.005516,23.883953,19.96875,22.593754,1.0056146,-22.59375,-0.0035672814,-19.96875,0.025509665,0.014086188,7.74375,7.743761,30.153416,7.74375,21.417671,7.743763,7.8087597,19.968756,0.021874357
1.0059428,0.016972693,0.009134189,0.030008936,0.026379867,1.005981,23.82524,19.912502,22.518755,1.006048,-22.518751,-0.0026221042,-19.9125,0.03416884,0.014543531,7.7812552,7.781295,30.05997,7.7812505,21.378857,7.7812643,7.846004,19.912506,0.021874357
1.0056685,0.016479008,0.009426141,0.022388203,0.0178473,1.0057065,23.866808,19.800003,22.556255,1.0057654,-22.556252,-0.0035063024,-19.800001,0.028012844,0.01396423,7.800005,7.8000197,30.013739,7.8,21.28098,7.8000126,7.8645644,19.800005,0.021874357
1.0054855,0.01624713,0.009414842,0.029604616,0.026478354,1.0055237,23.838322,19.687502,22.500004,1.0055788,-22.5,-0.0034758127,-19.6875,0.031547643,0.013689824,7.8750052,7.8750443,29.897285,7.8750005,21.204086,7.8750124,7.9389315,19.687504,0.017499484
1.0055771,0.014895579,0.005439177,0.022560379,0.017795423,1.0055865,23.862219,19.668753,22.518755,1.0056778,-22.518751,-0.0032318959,-19.66875,0.031547643,0.014238637,7.893751,7.8937693,29.899063,7.89375,21.193655,7.893763,7.957542,19.668756,0.026249228
1.0056685,0.019319976,0.013666774,0.022521943,0.017909694,1.0057541,23.856022,19.743757,22.518755,1.0057684,-22.518751,-0.0038111983,-19.743752,0.028012844,0.014177658,7.8750114,7.87502,29.948454,7.8750005,21.256325,7.8750134,7.938955,19.743757,0.021874357
1.0065527,0.0152749065,0.0052978783,0.030053373,0.026418744,1.0065622,23.886116,19.743753,22.537506,1.006659,-22.5375,-0.0029879794,-19.743752,0.03416884,0.014635001,7.912502,7.912544,29.962553,7.9125004,21.270247,7.9125137,7.9762654,19.743757,0.021874357
1.005821,0.014429971,0.0053676073,0.022255708,0.017773679,1.0058305,23.880884,19.6875,22.518755,1.0059149,-22.518751,-0.0031099378,-19.6875,0.021874355,0.013750802,7.9500012,7.9500194,29.911398,7.9500003,21.232056,7.950012,8.013375,19.687506,0.013124614
1.0053941,0.014168724,0.0054573487,0.0188114,0.013524002,1.0054036,23.856964,19.650002,22.500004,1.0054845,-22.5,-0.0032623855,-19.650002,0.018561007,0.013476396,7.9312515,7.931261,29.872606,7.93125,21.190264,7.9312615,7.99472,19.650005,0.013124614
1.0059733,0.0148789175,0.003445323,0.02645505,0.022144023,1.0059733,23.873722,19.706251,22.537506,1.0060834,-22.5375,-0.003445323,-19.706251,0.028012844,0.0148789175,7.8750005,7.875031,29.937857,7.8750005,21.221498,7.8750143,7.9389935,19.706257,0.017499484
